"survey","site","rep","speciescode","observed"
"acoustic",7,10,"LEHE",0
"acoustic",7,10,"LKKB",0
"acoustic",7,10,"NHHE",1
"acoustic",7,10,"PCUR",1
"acoustic",7,10,"PFCN",0
"acoustic",7,10,"PLTB",0
"acoustic",7,10,"REDW",1
"acoustic",7,10,"ROSR",0
"acoustic",7,10,"RUFT",0
"acoustic",7,10,"SAFC",0
"acoustic",7,10,"SBOW",0
"acoustic",7,10,"SCCT",1
"acoustic",7,10,"SEYE",0
"acoustic",7,10,"SLYB",0
"acoustic",7,10,"SPAR",1
"acoustic",7,10,"STTB",1
"acoustic",7,10,"VAFW",0
"acoustic",7,10,"WBIL",0
"acoustic",7,10,"WBSW",0
"acoustic",7,10,"WEHE",1
"acoustic",7,10,"WONP",0
"acoustic",7,10,"WTGY",0
"acoustic",7,10,"WTTC",0
"acoustic",7,10,"YETB",0
"acoustic",7,10,"YFHE",1
"acoustic",7,10,"YTBC",1
"acoustic",7,10,"YTSW",0
"acoustic",8,1,"AUKP",0
"acoustic",8,1,"AUMP",0
"acoustic",8,1,"AURV",0
"acoustic",8,1,"BHHE",0
"acoustic",8,1,"BHON",0
"acoustic",8,1,"BRCD",0
"acoustic",8,1,"BRGH",0
"acoustic",8,1,"BRTB",1
"acoustic",8,1,"CRHE",0
"acoustic",8,1,"CROS",0
"acoustic",8,1,"CRST",0
"acoustic",8,1,"DUWS",0
"acoustic",8,1,"EASB",1
"acoustic",8,1,"EAWB",1
"acoustic",8,1,"EAYR",0
"acoustic",8,1,"GGCT",0
"acoustic",8,1,"GLDW",1
"acoustic",8,1,"GRBB",0
"acoustic",8,1,"GRFT",0
"acoustic",8,1,"GRST",1
"acoustic",8,1,"JWNT",0
"acoustic",8,1,"LEHE",0
"acoustic",8,1,"LKKB",0
"acoustic",8,1,"NHHE",1
"acoustic",8,1,"PCUR",1
"acoustic",8,1,"PFCN",0
"acoustic",8,1,"PLTB",0
"acoustic",8,1,"REDW",0
"acoustic",8,1,"ROSR",0
"acoustic",8,1,"RUFT",0
"acoustic",8,1,"SAFC",0
"acoustic",8,1,"SBOW",0
"acoustic",8,1,"SCCT",1
"acoustic",8,1,"SEYE",0
"acoustic",8,1,"SLYB",1
"acoustic",8,1,"SPAR",0
"acoustic",8,1,"STTB",0
"acoustic",8,1,"VAFW",0
"acoustic",8,1,"WBIL",0
"acoustic",8,1,"WBSW",0
"acoustic",8,1,"WEHE",0
"acoustic",8,1,"WONP",1
"acoustic",8,1,"WTGY",0
"acoustic",8,1,"WTTC",1
"acoustic",8,1,"YETB",0
"acoustic",8,1,"YFHE",0
"acoustic",8,1,"YTBC",1
"acoustic",8,1,"YTSW",0
"acoustic",8,2,"AUKP",1
"acoustic",8,2,"AUMP",0
"acoustic",8,2,"AURV",0
"acoustic",8,2,"BHHE",0
"acoustic",8,2,"BHON",0
"acoustic",8,2,"BRCD",0
"acoustic",8,2,"BRGH",0
"acoustic",8,2,"BRTB",1
"acoustic",8,2,"CRHE",0
"acoustic",8,2,"CROS",1
"acoustic",8,2,"CRST",0
"acoustic",8,2,"DUWS",0
"acoustic",8,2,"EASB",0
"acoustic",8,2,"EAWB",1
"acoustic",8,2,"EAYR",0
"acoustic",8,2,"GGCT",0
"acoustic",8,2,"GLDW",1
"acoustic",8,2,"GRBB",0
"acoustic",8,2,"GRFT",0
"acoustic",8,2,"GRST",1
"acoustic",8,2,"JWNT",0
"acoustic",8,2,"LEHE",0
"acoustic",8,2,"LKKB",0
"acoustic",8,2,"NHHE",0
"acoustic",8,2,"PCUR",1
"acoustic",8,2,"PFCN",0
"acoustic",8,2,"PLTB",1
"acoustic",8,2,"REDW",0
"acoustic",8,2,"ROSR",0
"acoustic",8,2,"RUFT",0
"acoustic",8,2,"SAFC",0
"acoustic",8,2,"SBOW",0
"acoustic",8,2,"SCCT",0
"acoustic",8,2,"SEYE",0
"acoustic",8,2,"SLYB",1
"acoustic",8,2,"SPAR",0
"acoustic",8,2,"STTB",0
"acoustic",8,2,"VAFW",0
"acoustic",8,2,"WBIL",0
"acoustic",8,2,"WBSW",0
"acoustic",8,2,"WEHE",0
"acoustic",8,2,"WONP",1
"acoustic",8,2,"WTGY",0
"acoustic",8,2,"WTTC",1
"acoustic",8,2,"YETB",0
"acoustic",8,2,"YFHE",0
"acoustic",8,2,"YTBC",1
"acoustic",8,2,"YTSW",0
"acoustic",8,3,"AUKP",0
"acoustic",8,3,"AUMP",0
"acoustic",8,3,"AURV",0
"acoustic",8,3,"BHHE",0
"acoustic",8,3,"BHON",0
"acoustic",8,3,"BRCD",0
"acoustic",8,3,"BRGH",0
"acoustic",8,3,"BRTB",1
"acoustic",8,3,"CRHE",1
"acoustic",8,3,"CROS",1
"acoustic",8,3,"CRST",0
"acoustic",8,3,"DUWS",0
"acoustic",8,3,"EASB",1
"acoustic",8,3,"EAWB",1
"acoustic",8,3,"EAYR",0
"acoustic",8,3,"GGCT",0
"acoustic",8,3,"GLDW",0
"acoustic",8,3,"GRBB",1
"acoustic",8,3,"GRFT",0
"acoustic",8,3,"GRST",1
"acoustic",8,3,"JWNT",0
"acoustic",8,3,"LEHE",0
"acoustic",8,3,"LKKB",0
"acoustic",8,3,"NHHE",0
"acoustic",8,3,"PCUR",1
"acoustic",8,3,"PFCN",0
"acoustic",8,3,"PLTB",1
"acoustic",8,3,"REDW",0
"acoustic",8,3,"ROSR",0
"acoustic",8,3,"RUFT",0
"acoustic",8,3,"SAFC",0
"acoustic",8,3,"SBOW",0
"acoustic",8,3,"SCCT",0
"acoustic",8,3,"SEYE",0
"acoustic",8,3,"SLYB",1
"acoustic",8,3,"SPAR",0
"acoustic",8,3,"STTB",0
"acoustic",8,3,"VAFW",0
"acoustic",8,3,"WBIL",0
"acoustic",8,3,"WBSW",0
"acoustic",8,3,"WEHE",0
"acoustic",8,3,"WONP",1
"acoustic",8,3,"WTGY",0
"acoustic",8,3,"WTTC",1
"acoustic",8,3,"YETB",0
"acoustic",8,3,"YFHE",1
"acoustic",8,3,"YTBC",1
"acoustic",8,3,"YTSW",0
"acoustic",8,4,"AUKP",0
"acoustic",8,4,"AUMP",0
"acoustic",8,4,"AURV",0
"acoustic",8,4,"BHHE",0
"acoustic",8,4,"BHON",0
"acoustic",8,4,"BRCD",0
"acoustic",8,4,"BRGH",0
"acoustic",8,4,"BRTB",1
"acoustic",8,4,"CRHE",0
"acoustic",8,4,"CROS",1
"acoustic",8,4,"CRST",0
"acoustic",8,4,"DUWS",0
"acoustic",8,4,"EASB",1
"acoustic",8,4,"EAWB",1
"acoustic",8,4,"EAYR",0
"acoustic",8,4,"GGCT",0
"acoustic",8,4,"GLDW",1
"acoustic",8,4,"GRBB",0
"acoustic",8,4,"GRFT",0
"acoustic",8,4,"GRST",1
"acoustic",8,4,"JWNT",0
"acoustic",8,4,"LEHE",0
"acoustic",8,4,"LKKB",0
"acoustic",8,4,"NHHE",0
"acoustic",8,4,"PCUR",1
"acoustic",8,4,"PFCN",0
"acoustic",8,4,"PLTB",1
"acoustic",8,4,"REDW",0
"acoustic",8,4,"ROSR",0
"acoustic",8,4,"RUFT",0
"acoustic",8,4,"SAFC",0
"acoustic",8,4,"SBOW",1
"acoustic",8,4,"SCCT",0
"acoustic",8,4,"SEYE",0
"acoustic",8,4,"SLYB",1
"acoustic",8,4,"SPAR",0
"acoustic",8,4,"STTB",0
"acoustic",8,4,"VAFW",0
"acoustic",8,4,"WBIL",0
"acoustic",8,4,"WBSW",0
"acoustic",8,4,"WEHE",0
"acoustic",8,4,"WONP",0
"acoustic",8,4,"WTGY",0
"acoustic",8,4,"WTTC",1
"acoustic",8,4,"YETB",0
"acoustic",8,4,"YFHE",1
"acoustic",8,4,"YTBC",1
"acoustic",8,4,"YTSW",0
"acoustic",8,5,"AUKP",1
"acoustic",8,5,"AUMP",0
"acoustic",8,5,"AURV",0
"acoustic",8,5,"BHHE",0
"acoustic",8,5,"BHON",0
"acoustic",8,5,"BRCD",0
"acoustic",8,5,"BRGH",0
"acoustic",8,5,"BRTB",1
"acoustic",8,5,"CRHE",0
"acoustic",8,5,"CROS",1
"acoustic",8,5,"CRST",0
"acoustic",8,5,"DUWS",0
"acoustic",8,5,"EASB",1
"acoustic",8,5,"EAWB",1
"acoustic",8,5,"EAYR",0
"acoustic",8,5,"GGCT",0
"acoustic",8,5,"GLDW",1
"acoustic",8,5,"GRBB",0
"acoustic",8,5,"GRFT",1
"acoustic",8,5,"GRST",1
"acoustic",8,5,"JWNT",0
"acoustic",8,5,"LEHE",0
"acoustic",8,5,"LKKB",0
"acoustic",8,5,"NHHE",1
"acoustic",8,5,"PCUR",1
"acoustic",8,5,"PFCN",0
"acoustic",8,5,"PLTB",1
"acoustic",8,5,"REDW",0
"acoustic",8,5,"ROSR",0
"acoustic",8,5,"RUFT",0
"acoustic",8,5,"SAFC",0
"acoustic",8,5,"SBOW",1
"acoustic",8,5,"SCCT",1
"acoustic",8,5,"SEYE",0
"acoustic",8,5,"SLYB",1
"acoustic",8,5,"SPAR",0
"acoustic",8,5,"STTB",0
"acoustic",8,5,"VAFW",0
"acoustic",8,5,"WBIL",0
"acoustic",8,5,"WBSW",0
"acoustic",8,5,"WEHE",0
"acoustic",8,5,"WONP",1
"acoustic",8,5,"WTGY",0
"acoustic",8,5,"WTTC",1
"acoustic",8,5,"YETB",0
"acoustic",8,5,"YFHE",1
"acoustic",8,5,"YTBC",1
"acoustic",8,5,"YTSW",0
"acoustic",8,6,"AUKP",1
"acoustic",8,6,"AUMP",0
"acoustic",8,6,"AURV",0
"acoustic",8,6,"BHHE",0
"acoustic",8,6,"BHON",0
"acoustic",8,6,"BRCD",0
"acoustic",8,6,"BRGH",0
"acoustic",8,6,"BRTB",1
"acoustic",8,6,"CRHE",0
"acoustic",8,6,"CROS",1
"acoustic",8,6,"CRST",0
"acoustic",8,6,"DUWS",0
"acoustic",8,6,"EASB",1
"acoustic",8,6,"EAWB",1
"acoustic",8,6,"EAYR",0
"acoustic",8,6,"GGCT",0
"acoustic",8,6,"GLDW",0
"acoustic",8,6,"GRBB",0
"acoustic",8,6,"GRFT",0
"acoustic",8,6,"GRST",1
"acoustic",8,6,"JWNT",0
"acoustic",8,6,"LEHE",0
"acoustic",8,6,"LKKB",0
"acoustic",8,6,"NHHE",0
"acoustic",8,6,"PCUR",1
"acoustic",8,6,"PFCN",0
"acoustic",8,6,"PLTB",1
"acoustic",8,6,"REDW",0
"acoustic",8,6,"ROSR",0
"acoustic",8,6,"RUFT",0
"acoustic",8,6,"SAFC",0
"acoustic",8,6,"SBOW",0
"acoustic",8,6,"SCCT",1
"acoustic",8,6,"SEYE",0
"acoustic",8,6,"SLYB",1
"acoustic",8,6,"SPAR",0
"acoustic",8,6,"STTB",0
"acoustic",8,6,"VAFW",0
"acoustic",8,6,"WBIL",0
"acoustic",8,6,"WBSW",0
"acoustic",8,6,"WEHE",0
"acoustic",8,6,"WONP",0
"acoustic",8,6,"WTGY",0
"acoustic",8,6,"WTTC",1
"acoustic",8,6,"YETB",0
"acoustic",8,6,"YFHE",1
"acoustic",8,6,"YTBC",1
"acoustic",8,6,"YTSW",0
"acoustic",8,7,"AUKP",0
"acoustic",8,7,"AUMP",0
"acoustic",8,7,"AURV",0
"acoustic",8,7,"BHHE",0
"acoustic",8,7,"BHON",0
"acoustic",8,7,"BRCD",0
"acoustic",8,7,"BRGH",0
"acoustic",8,7,"BRTB",1
"acoustic",8,7,"CRHE",0
"acoustic",8,7,"CROS",1
"acoustic",8,7,"CRST",0
"acoustic",8,7,"DUWS",0
"acoustic",8,7,"EASB",1
"acoustic",8,7,"EAWB",1
"acoustic",8,7,"EAYR",0
"acoustic",8,7,"GGCT",0
"acoustic",8,7,"GLDW",0
"acoustic",8,7,"GRBB",1
"acoustic",8,7,"GRFT",0
"acoustic",8,7,"GRST",1
"acoustic",8,7,"JWNT",0
"acoustic",8,7,"LEHE",0
"acoustic",8,7,"LKKB",0
"acoustic",8,7,"NHHE",0
"acoustic",8,7,"PCUR",1
"acoustic",8,7,"PFCN",0
"acoustic",8,7,"PLTB",1
"acoustic",8,7,"REDW",0
"acoustic",8,7,"ROSR",0
"acoustic",8,7,"RUFT",0
"acoustic",8,7,"SAFC",0
"acoustic",8,7,"SBOW",0
"acoustic",8,7,"SCCT",0
"acoustic",8,7,"SEYE",0
"acoustic",8,7,"SLYB",1
"acoustic",8,7,"SPAR",0
"acoustic",8,7,"STTB",0
"acoustic",8,7,"VAFW",0
"acoustic",8,7,"WBIL",0
"acoustic",8,7,"WBSW",0
"acoustic",8,7,"WEHE",0
"acoustic",8,7,"WONP",0
"acoustic",8,7,"WTGY",0
"acoustic",8,7,"WTTC",1
"acoustic",8,7,"YETB",0
"acoustic",8,7,"YFHE",1
"acoustic",8,7,"YTBC",1
"acoustic",8,7,"YTSW",0
"acoustic",8,8,"AUKP",1
"acoustic",8,8,"AUMP",0
"acoustic",8,8,"AURV",0
"acoustic",8,8,"BHHE",0
"acoustic",8,8,"BHON",0
"acoustic",8,8,"BRCD",0
"acoustic",8,8,"BRGH",0
"acoustic",8,8,"BRTB",1
"acoustic",8,8,"CRHE",0
"acoustic",8,8,"CROS",1
"acoustic",8,8,"CRST",0
"acoustic",8,8,"DUWS",0
"acoustic",8,8,"EASB",1
"acoustic",8,8,"EAWB",1
"acoustic",8,8,"EAYR",0
"acoustic",8,8,"GGCT",0
"acoustic",8,8,"GLDW",0
"acoustic",8,8,"GRBB",1
"acoustic",8,8,"GRFT",0
"acoustic",8,8,"GRST",1
"acoustic",8,8,"JWNT",0
"acoustic",8,8,"LEHE",0
"acoustic",8,8,"LKKB",0
"acoustic",8,8,"NHHE",0
"acoustic",8,8,"PCUR",1
"acoustic",8,8,"PFCN",0
"acoustic",8,8,"PLTB",1
"acoustic",8,8,"REDW",0
"acoustic",8,8,"ROSR",0
"acoustic",8,8,"RUFT",0
"acoustic",8,8,"SAFC",0
"acoustic",8,8,"SBOW",0
"acoustic",8,8,"SCCT",0
"acoustic",8,8,"SEYE",0
"acoustic",8,8,"SLYB",1
"acoustic",8,8,"SPAR",0
"acoustic",8,8,"STTB",0
"acoustic",8,8,"VAFW",0
"acoustic",8,8,"WBIL",0
"acoustic",8,8,"WBSW",0
"acoustic",8,8,"WEHE",0
"acoustic",8,8,"WONP",0
"acoustic",8,8,"WTGY",0
"acoustic",8,8,"WTTC",1
"acoustic",8,8,"YETB",0
"acoustic",8,8,"YFHE",1
"acoustic",8,8,"YTBC",1
"acoustic",8,8,"YTSW",0
"acoustic",8,9,"AUKP",0
"acoustic",8,9,"AUMP",0
"acoustic",8,9,"AURV",0
"acoustic",8,9,"BHHE",0
"acoustic",8,9,"BHON",0
"acoustic",8,9,"BRCD",0
"acoustic",8,9,"BRGH",0
"acoustic",8,9,"BRTB",1
"acoustic",8,9,"CRHE",0
"acoustic",8,9,"CROS",1
"acoustic",8,9,"CRST",0
"acoustic",8,9,"DUWS",0
"acoustic",8,9,"EASB",1
"acoustic",8,9,"EAWB",1
"acoustic",8,9,"EAYR",0
"acoustic",8,9,"GGCT",0
"acoustic",8,9,"GLDW",0
"acoustic",8,9,"GRBB",0
"acoustic",8,9,"GRFT",0
"acoustic",8,9,"GRST",1
"acoustic",8,9,"JWNT",0
"acoustic",8,9,"LEHE",0
"acoustic",8,9,"LKKB",0
"acoustic",8,9,"NHHE",0
"acoustic",8,9,"PCUR",1
"acoustic",8,9,"PFCN",0
"acoustic",8,9,"PLTB",1
"acoustic",8,9,"REDW",0
"acoustic",8,9,"ROSR",0
"acoustic",8,9,"RUFT",0
"acoustic",8,9,"SAFC",0
"acoustic",8,9,"SBOW",0
"acoustic",8,9,"SCCT",0
"acoustic",8,9,"SEYE",0
"acoustic",8,9,"SLYB",1
"acoustic",8,9,"SPAR",0
"acoustic",8,9,"STTB",0
"acoustic",8,9,"VAFW",0
"acoustic",8,9,"WBIL",0
"acoustic",8,9,"WBSW",0
"acoustic",8,9,"WEHE",0
"acoustic",8,9,"WONP",0
"acoustic",8,9,"WTGY",0
"acoustic",8,9,"WTTC",1
"acoustic",8,9,"YETB",0
"acoustic",8,9,"YFHE",1
"acoustic",8,9,"YTBC",1
"acoustic",8,9,"YTSW",0
"acoustic",8,10,"AUKP",0
"acoustic",8,10,"AUMP",0
"acoustic",8,10,"AURV",0
"acoustic",8,10,"BHHE",0
"acoustic",8,10,"BHON",0
"acoustic",8,10,"BRCD",0
"acoustic",8,10,"BRGH",0
"acoustic",8,10,"BRTB",1
"acoustic",8,10,"CRHE",0
"acoustic",8,10,"CROS",0
"acoustic",8,10,"CRST",0
"acoustic",8,10,"DUWS",0
"acoustic",8,10,"EASB",1
"acoustic",8,10,"EAWB",1
"acoustic",8,10,"EAYR",0
"acoustic",8,10,"GGCT",0
"acoustic",8,10,"GLDW",0
"acoustic",8,10,"GRBB",1
"acoustic",8,10,"GRFT",0
"acoustic",8,10,"GRST",1
"acoustic",8,10,"JWNT",0
"acoustic",8,10,"LEHE",0
"acoustic",8,10,"LKKB",0
"acoustic",8,10,"NHHE",0
"acoustic",8,10,"PCUR",1
"acoustic",8,10,"PFCN",0
"acoustic",8,10,"PLTB",1
"acoustic",8,10,"REDW",1
"acoustic",8,10,"ROSR",0
"acoustic",8,10,"RUFT",0
"acoustic",8,10,"SAFC",0
"acoustic",8,10,"SBOW",0
"acoustic",8,10,"SCCT",1
"acoustic",8,10,"SEYE",0
"acoustic",8,10,"SLYB",1
"acoustic",8,10,"SPAR",0
"acoustic",8,10,"STTB",0
"acoustic",8,10,"VAFW",0
"acoustic",8,10,"WBIL",0
"acoustic",8,10,"WBSW",0
"acoustic",8,10,"WEHE",1
"acoustic",8,10,"WONP",0
"acoustic",8,10,"WTGY",0
"acoustic",8,10,"WTTC",1
"acoustic",8,10,"YETB",0
"acoustic",8,10,"YFHE",1
"acoustic",8,10,"YTBC",1
"acoustic",8,10,"YTSW",0
"acoustic",9,1,"AUKP",0
"acoustic",9,1,"AUMP",0
"acoustic",9,1,"AURV",0
"acoustic",9,1,"BHHE",0
"acoustic",9,1,"BHON",0
"acoustic",9,1,"BRCD",0
"acoustic",9,1,"BRGH",0
"acoustic",9,1,"BRTB",1
"acoustic",9,1,"CRHE",0
"acoustic",9,1,"CROS",0
"acoustic",9,1,"CRST",0
"acoustic",9,1,"DUWS",0
"acoustic",9,1,"EASB",1
"acoustic",9,1,"EAWB",1
"acoustic",9,1,"EAYR",0
"acoustic",9,1,"GGCT",0
"acoustic",9,1,"GLDW",1
"acoustic",9,1,"GRBB",0
"acoustic",9,1,"GRFT",0
"acoustic",9,1,"GRST",1
"acoustic",9,1,"JWNT",0
"acoustic",9,1,"LEHE",0
"acoustic",9,1,"LKKB",0
"acoustic",9,1,"NHHE",0
"acoustic",9,1,"PCUR",1
"acoustic",9,1,"PFCN",0
"acoustic",9,1,"PLTB",0
"acoustic",9,1,"REDW",0
"acoustic",9,1,"ROSR",0
"acoustic",9,1,"RUFT",0
"acoustic",9,1,"SAFC",0
"acoustic",9,1,"SBOW",0
"acoustic",9,1,"SCCT",1
"acoustic",9,1,"SEYE",0
"acoustic",9,1,"SLYB",1
"acoustic",9,1,"SPAR",0
"acoustic",9,1,"STTB",1
"acoustic",9,1,"VAFW",0
"acoustic",9,1,"WBIL",0
"acoustic",9,1,"WBSW",0
"acoustic",9,1,"WEHE",0
"acoustic",9,1,"WONP",0
"acoustic",9,1,"WTGY",0
"acoustic",9,1,"WTTC",1
"acoustic",9,1,"YETB",0
"acoustic",9,1,"YFHE",1
"acoustic",9,1,"YTBC",0
"acoustic",9,1,"YTSW",0
"acoustic",9,2,"AUKP",0
"acoustic",9,2,"AUMP",0
"acoustic",9,2,"AURV",0
"acoustic",9,2,"BHHE",0
"acoustic",9,2,"BHON",0
"acoustic",9,2,"BRCD",1
"acoustic",9,2,"BRGH",0
"acoustic",9,2,"BRTB",1
"acoustic",9,2,"CRHE",0
"acoustic",9,2,"CROS",1
"acoustic",9,2,"CRST",0
"acoustic",9,2,"DUWS",0
"acoustic",9,2,"EASB",1
"acoustic",9,2,"EAWB",1
"acoustic",9,2,"EAYR",0
"acoustic",9,2,"GGCT",1
"acoustic",9,2,"GLDW",1
"acoustic",9,2,"GRBB",0
"acoustic",9,2,"GRFT",0
"acoustic",9,2,"GRST",1
"acoustic",9,2,"JWNT",0
"acoustic",9,2,"LEHE",0
"acoustic",9,2,"LKKB",0
"acoustic",9,2,"NHHE",0
"acoustic",9,2,"PCUR",1
"acoustic",9,2,"PFCN",0
"acoustic",9,2,"PLTB",0
"acoustic",9,2,"REDW",0
"acoustic",9,2,"ROSR",0
"acoustic",9,2,"RUFT",0
"acoustic",9,2,"SAFC",0
"acoustic",9,2,"SBOW",0
"acoustic",9,2,"SCCT",1
"acoustic",9,2,"SEYE",0
"acoustic",9,2,"SLYB",1
"acoustic",9,2,"SPAR",0
"acoustic",9,2,"STTB",1
"acoustic",9,2,"VAFW",0
"acoustic",9,2,"WBIL",0
"acoustic",9,2,"WBSW",0
"acoustic",9,2,"WEHE",0
"acoustic",9,2,"WONP",0
"acoustic",9,2,"WTGY",0
"acoustic",9,2,"WTTC",1
"acoustic",9,2,"YETB",0
"acoustic",9,2,"YFHE",1
"acoustic",9,2,"YTBC",0
"acoustic",9,2,"YTSW",0
"acoustic",9,3,"AUKP",0
"acoustic",9,3,"AUMP",1
"acoustic",9,3,"AURV",0
"acoustic",9,3,"BHHE",0
"acoustic",9,3,"BHON",0
"acoustic",9,3,"BRCD",0
"acoustic",9,3,"BRGH",0
"acoustic",9,3,"BRTB",1
"acoustic",9,3,"CRHE",0
"acoustic",9,3,"CROS",1
"acoustic",9,3,"CRST",0
"acoustic",9,3,"DUWS",0
"acoustic",9,3,"EASB",1
"acoustic",9,3,"EAWB",1
"acoustic",9,3,"EAYR",0
"acoustic",9,3,"GGCT",0
"acoustic",9,3,"GLDW",1
"acoustic",9,3,"GRBB",0
"acoustic",9,3,"GRFT",0
"acoustic",9,3,"GRST",1
"acoustic",9,3,"JWNT",0
"acoustic",9,3,"LEHE",0
"acoustic",9,3,"LKKB",0
"acoustic",9,3,"NHHE",1
"acoustic",9,3,"PCUR",1
"acoustic",9,3,"PFCN",0
"acoustic",9,3,"PLTB",0
"acoustic",9,3,"REDW",0
"acoustic",9,3,"ROSR",0
"acoustic",9,3,"RUFT",0
"acoustic",9,3,"SAFC",0
"acoustic",9,3,"SBOW",0
"acoustic",9,3,"SCCT",1
"acoustic",9,3,"SEYE",0
"acoustic",9,3,"SLYB",1
"acoustic",9,3,"SPAR",0
"acoustic",9,3,"STTB",0
"acoustic",9,3,"VAFW",0
"acoustic",9,3,"WBIL",0
"acoustic",9,3,"WBSW",0
"acoustic",9,3,"WEHE",1
"acoustic",9,3,"WONP",0
"acoustic",9,3,"WTGY",0
"acoustic",9,3,"WTTC",1
"acoustic",9,3,"YETB",0
"acoustic",9,3,"YFHE",1
"acoustic",9,3,"YTBC",0
"acoustic",9,3,"YTSW",0
"acoustic",9,4,"AUKP",0
"acoustic",9,4,"AUMP",0
"acoustic",9,4,"AURV",0
"acoustic",9,4,"BHHE",0
"acoustic",9,4,"BHON",0
"acoustic",9,4,"BRCD",0
"acoustic",9,4,"BRGH",0
"acoustic",9,4,"BRTB",1
"acoustic",9,4,"CRHE",0
"acoustic",9,4,"CROS",0
"acoustic",9,4,"CRST",0
"acoustic",9,4,"DUWS",0
"acoustic",9,4,"EASB",1
"acoustic",9,4,"EAWB",1
"acoustic",9,4,"EAYR",0
"acoustic",9,4,"GGCT",0
"acoustic",9,4,"GLDW",1
"acoustic",9,4,"GRBB",0
"acoustic",9,4,"GRFT",0
"acoustic",9,4,"GRST",1
"acoustic",9,4,"JWNT",0
"acoustic",9,4,"LEHE",0
"acoustic",9,4,"LKKB",0
"acoustic",9,4,"NHHE",1
"acoustic",9,4,"PCUR",1
"acoustic",9,4,"PFCN",0
"acoustic",9,4,"PLTB",0
"acoustic",9,4,"REDW",0
"acoustic",9,4,"ROSR",0
"acoustic",9,4,"RUFT",0
"acoustic",9,4,"SAFC",0
"acoustic",9,4,"SBOW",1
"acoustic",9,4,"SCCT",1
"acoustic",9,4,"SEYE",0
"acoustic",9,4,"SLYB",1
"acoustic",9,4,"SPAR",0
"acoustic",9,4,"STTB",1
"acoustic",9,4,"VAFW",0
"acoustic",9,4,"WBIL",0
"acoustic",9,4,"WBSW",0
"acoustic",9,4,"WEHE",0
"acoustic",9,4,"WONP",0
"acoustic",9,4,"WTGY",0
"acoustic",9,4,"WTTC",1
"acoustic",9,4,"YETB",0
"acoustic",9,4,"YFHE",1
"acoustic",9,4,"YTBC",0
"acoustic",9,4,"YTSW",0
"acoustic",9,5,"AUKP",0
"acoustic",9,5,"AUMP",0
"acoustic",9,5,"AURV",0
"acoustic",9,5,"BHHE",0
"acoustic",9,5,"BHON",0
"acoustic",9,5,"BRCD",0
"acoustic",9,5,"BRGH",0
"acoustic",9,5,"BRTB",1
"acoustic",9,5,"CRHE",0
"acoustic",9,5,"CROS",0
"acoustic",9,5,"CRST",0
"acoustic",9,5,"DUWS",0
"acoustic",9,5,"EASB",1
"acoustic",9,5,"EAWB",1
"acoustic",9,5,"EAYR",0
"acoustic",9,5,"GGCT",0
"acoustic",9,5,"GLDW",1
"acoustic",9,5,"GRBB",0
"acoustic",9,5,"GRFT",1
"acoustic",9,5,"GRST",0
"acoustic",9,5,"JWNT",0
"acoustic",9,5,"LEHE",0
"acoustic",9,5,"LKKB",0
"acoustic",9,5,"NHHE",1
"acoustic",9,5,"PCUR",1
"acoustic",9,5,"PFCN",0
"acoustic",9,5,"PLTB",0
"acoustic",9,5,"REDW",0
"acoustic",9,5,"ROSR",0
"acoustic",9,5,"RUFT",0
"acoustic",9,5,"SAFC",0
"acoustic",9,5,"SBOW",0
"acoustic",9,5,"SCCT",0
"acoustic",9,5,"SEYE",0
"acoustic",9,5,"SLYB",1
"acoustic",9,5,"SPAR",0
"acoustic",9,5,"STTB",1
"acoustic",9,5,"VAFW",0
"acoustic",9,5,"WBIL",0
"acoustic",9,5,"WBSW",0
"acoustic",9,5,"WEHE",0
"acoustic",9,5,"WONP",0
"acoustic",9,5,"WTGY",0
"acoustic",9,5,"WTTC",1
"acoustic",9,5,"YETB",0
"acoustic",9,5,"YFHE",0
"acoustic",9,5,"YTBC",0
"acoustic",9,5,"YTSW",0
"acoustic",9,6,"AUKP",0
"acoustic",9,6,"AUMP",0
"acoustic",9,6,"AURV",0
"acoustic",9,6,"BHHE",0
"acoustic",9,6,"BHON",0
"acoustic",9,6,"BRCD",0
"acoustic",9,6,"BRGH",0
"acoustic",9,6,"BRTB",0
"acoustic",9,6,"CRHE",0
"acoustic",9,6,"CROS",1
"acoustic",9,6,"CRST",0
"acoustic",9,6,"DUWS",0
"acoustic",9,6,"EASB",1
"acoustic",9,6,"EAWB",0
"acoustic",9,6,"EAYR",0
"acoustic",9,6,"GGCT",0
"acoustic",9,6,"GLDW",0
"acoustic",9,6,"GRBB",0
"acoustic",9,6,"GRFT",0
"acoustic",9,6,"GRST",0
"acoustic",9,6,"JWNT",0
"acoustic",9,6,"LEHE",0
"acoustic",9,6,"LKKB",0
"acoustic",9,6,"NHHE",0
"acoustic",9,6,"PCUR",1
"acoustic",9,6,"PFCN",0
"acoustic",9,6,"PLTB",0
"acoustic",9,6,"REDW",0
"acoustic",9,6,"ROSR",0
"acoustic",9,6,"RUFT",0
"acoustic",9,6,"SAFC",0
"acoustic",9,6,"SBOW",0
"acoustic",9,6,"SCCT",0
"acoustic",9,6,"SEYE",0
"acoustic",9,6,"SLYB",1
"acoustic",9,6,"SPAR",0
"acoustic",9,6,"STTB",1
"acoustic",9,6,"VAFW",0
